asset_id,jun_avg_timeout_sessions,jun_avg_Crash_sessions,jun_avg_exit_sessions,jul_avg_timeout_sessions,jul_avg_Crash_sessions,jul_avg_exit_sessions,aug_avg_timeout_sessions,aug_avg_Crash_sessions,aug_avg_exit_sessions,sept_avg_timeout_sessions,sept_avg_Crash_sessions,sept_avg_exit_sessions,oct_avg_timeout_sessions,oct_avg_Crash_sessions,oct_avg_exit_sessions,nov_avg_timeout_sessions,nov_avg_Crash_sessions,nov_avg_exit_sessions
W01E123066,,,,,,,3.0,,,,,,,,,,,
W01Y103957,,,,,,,,,,,,,1.0,,,,,
W01E131872,1.5,,,,,,,,,,,,,,,,,
W01E103883,,,,1.6666666666666667,,,,,,,,,,,,,,
W01E125736,,,,,,,,,,,,,1.0,,,,,
W01E112044,,,,,,,1.25,,,,,,,,,,,
W01E109442,,,,,,,,,,,,,,,1.0,,,
W01E118779,,,,1.0,,,,,,,,,,,,,,
W01E100384,,,1.0,,,,,,,,,,,,,,,
W01E126054,,,,,,,1.0,,,,,,,,,,,
W01E104211,,,,,,1.0,,,,,,,,,,,,
W01E101797,,,,,,,,,,,,,1.6666666666666667,,,,,
W01E123973,,,,,,,1.5,,,,,,,,,,,
W01E125713,,,,,,,,,,,,,2.5,,,,,
W01E129794,,,,,,,,,,,,1.0,,,,,,
W01E121497,,,,,,,,,,,,1.0,,,,,,
W01E101396,1.25,,,,,,,,,,,,,,,,,
W01Y100688,1.0,,,,,,,,,,,,,,,,,
W01E131500,,,,,,,,,,1.5,,,,,,,,
W01E114143,,,1.0,,,,,,,,,,,,,,,
W01E129507,,,,,,,1.0,,,,,,,,,,,
W01E110972,,,,,,,,,,,,,,,,1.0,,
W01Y104270,,,,,,,,,,,,,1.0,,,,,
W01E123022,,,,,,,1.6666666666666667,,,,,,,,,,,
W01E124380,,,,,,1.0,,,,,,,,,,,,
W01E121848,,,,,,,1.0,,,,,,,,,,,
W01E103498,,,,,,,,,,,,,,,,2.0,,
W01E128741,,,,,,,,,,,,,,,,3.0,,
W01E113142,,,,,,,,,,,,,,,,,,1.0
W01Y103312,,,,,,,,,,,,,,,,1.0,,
W01E122622,,,,,,,,,,,,,,,,1.0,,
W01E131990,,,,1.4,,,,,,,,,,,,,,
W01E126361,,,1.0,,,,,,,,,,,,,,,
W01E130249,,,,,,,,,,,,,1.0,,,,,
W01E127515,,,,,,,,,,1.0,,,,,,,,
W01E112339,,,,,,,1.0,,,,,,,,,,,
W01E125211,,,,,,,,,,1.5,,,,,,,,
W01E129006,,,,,,,,,,,,,,,,1.8571428571428572,,
W01E123546,,,,,,,,,,,,,1.0,,,,,
W01E127147,1.0,,,,,,,,,,,,,,,,,
W01E116444,,,,1.0,,,,,,,,,,,,,,
W01E115541,,,,,,,2.125,,,,,,,,,,,
W01E109021,,,,,,,,,,,,,2.5,,,,,
W01E115390,3.0,,,,,,,,,,,,,,,,,
W01E103650,,,,,,,,,,1.7777777777777777,,,,,,,,
W01E107173,,,,,,,,,,1.0,,,,,,,,
W01E127525,,,,,,,,,,,,,,,,2.25,,
W01E112486,,,,,,,,,,2.0,,,,,,,,
W01E129460,,,,,,,,,,,,,2.0,,,,,
W01E124834,,,,1.0,,,,,,,,,,,,,,
W01E132754,,,,,,,,,,1.0,,,,,,,,
W01E102616,,,,,,,1.0,,,,,,,,,,,
W01E131100,,,,1.25,,,,,,,,,,,,,,
W01E129038,,,,,,,,,,,,,,,,,,1.0
W01E117719,,,,,,,1.0,,,,,,,,,,,
W01E122671,,,,,,,,,,1.0,,,,,,,,
W01E100991,,,,,,,,,,1.25,,,,,,,,
W01E109007,,,,,,,1.6666666666666667,,,,,,,,,,,
W01E131221,,,,,,,,,,,,,,,1.0,,,
W01E131478,,,,,,,,,,,,,,,,1.0,,
W01E132736,,,,,,,,,,,,,,,1.0,,,
W01E101662,,,,,,,,,,1.0,,,,,,,,
W01E118729,,,,1.0,,,,,,,,,,,,,,
W01E126951,,,,1.6666666666666667,,,,,,,,,,,,,,
W01E129232,,,1.0,,,,,,,,,,,,,,,
W01E116885,,,,,,,,,,,,,,,,1.0,,
W01E110883,,,,1.5555555555555556,,,,,,,,,,,,,,
W01E125500,,,,1.0,,,,,,,,,,,,,,
W01Y103754,,,,,,,,,,1.0,,,,,,,,
W01E121615,,,,,,,,,,,,,,,,1.75,,
W01E109536,1.0,,,,,,,,,,,,,,,,,
W01E117763,,,,1.1666666666666667,,,,,,,,,,,,,,
W01E108086,,,,,,,,,1.0,,,,,,,,,
W01E132629,,,,,,,,,1.0,,,,,,,,,
W01E134083,,,,,,,1.5,,,,,,,,,,,
W01E112713,,,,1.0,,,,,,,,,,,,,,
W01E124627,,,,,,,,,,,,,,,,2.125,,
W01E122963,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E129586,,,,,,,,,,,,,,,,,,1.0
W01E115244,,,,,,,,,1.0,,,,,,,,,
W01502,,,,,,,,,,,,,1.0,,,,,
W01E134153,,,,,,,,,,3.5,,,,,,,,
W01E101355,,,,1.0,,,,,,,,,,,,,,
W01E115644,1.5,,,,,,,,,,,,,,,,,
W01E132613,,,,,,,,,,1.25,,,,,,,,
W01E120986,,,,,,,,,,1.0,,,,,,,,
W01E105636,,,,,,,,,,1.5,,,,,,,,
W01E120776,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E111698,1.5,,,,,,,,,,,,,,,,,
W01E105263,,,,,,,2.3333333333333335,,,,,,,,,,,
W01E100376,,,,,,,,,,,,1.0,,,,,,
W01E108345,,,,,,,,,,,,,,,,1.0,,
W01E133977,,,,,,,,,1.0,,,,,,,,,
W01Y103139,,,,,,,1.0,,,,,,,,,,,
W01E121226,,,,,,,1.0,,,,,,,,,,,
W01E126605,,,,,,,2.0,,,,,,,,,,,
W01E127664,,,,,,,2.5,,,,,,,,,,,
W01E115549,1.0,,,,,,,,,,,,,,,,,
W01E113986,,,1.0,,,,,,,,,,,,,,,
W01E103632,,,,,,,,,,,,,2.0,,,,,
W01E134270,,,,2.2,,,,,,,,,,,,,,
W01E109168,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E128058,,,,,,,,,,,,,,,,1.0,,
W01E114185,,,,,,,,,,,,1.0,,,,,,
W01E134397,,,,,,,,,,,,,,,,1.25,,
W01E129530,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E119509,,,,,,,,,,1.0,,,,,,,,
W01E102667,,,,,,,,,,1.0,,,,,,,,
W01E129230,,,,,,,,,,,,,,,1.0,,,
W01E114466,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E128507,,,,,,1.0,,,,,,,,,,,,
W01E120139,,,,,,,,,,,,,1.0,,,,,
W01E123951,,,,,,,,,,,,,,,,1.125,,
W01E110162,1.5,,,,,,,,,,,,,,,,,
W01E113079,,,,,,,,,,1.0,,,,,,,,
W01E130153,,,,,,,,,,1.0,,,,,,,,
W01E116336,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E104177,,,,,,,1.0,,,,,,,,,,,
W01E110220,,,,,,,,,,,,,,,,,,1.0
W01E115240,,,,,,,,,1.0,,,,,,,,,
W01E128628,,,,,,,,,,,,,,,,2.0,,
W01E116346,,,,,,,,,,,,,,,,1.4,,
W01E125294,,,,,,,,,,,,,,,1.0,,,
W01E123468,,,,,,,,,1.0,,,,,,,,,
W01E131376,,,,,,,,,,,,,1.0,,,,,
W01E103504,,,,,,,,,,,,,,,,1.0,,
W01E126339,,,,,,,,,,1.0,,,,,,,,
W01E112317,1.5,,,,,,,,,,,,,,,,,
W01E104272,,,,,,,,,,,,,2.5,,,,,
W01E132723,,,,,,,,,,,,,1.5,,,,,
W01E116006,,,,,,,,,,1.0,,,,,,,,
W01E126315,,,,,,,1.1666666666666667,,,,,,,,,,,
W01E101600,,,,,,,,,,,,,1.0,,,,,
W01E124194,,,,,,,,,,,,,2.0,,,,,
W01E124439,,,,1.0,,,,,,,,,,,,,,
W01E132396,,,,1.2,,,,,,,,,,,,,,
W01E106475,,,,1.0,,,,,,,,,,,,,,
W01E110369,,,,,,,,,,2.0,,,,,,,,
W01E113080,,,,,,,,,,,,,1.0,,,,,
W01E113308,,,,,,,3.0,,,,,,,,,,,
W01E134696,,,,,,,1.2,,,,,,,,,,,
W01E131084,,,,,,,,,,1.0,,,,,,,,
W01E127418,,,,,,,,,,,,1.0,,,,,,
W01E104572,,,,,,,,,,2.8666666666666667,,,,,,,,
W01E128638,,,,,,,,,,1.0,,,,,,,,
W01E133976,,,,,,,,,,1.0,,,,,,,,
W01E103173,,,,,,,1.0,,,,,,,,,,,
W01E113047,,,,,,,,,,,,,1.5,,,,,
W01E126256,,,,1.4,,,,,,,,,,,,,,
W01E120091,,,,1.0,,,,,,,,,,,,,,
W01E122427,,,,,,,,,,,,,1.0,,,,,
W01E117072,,,,1.0,,,,,,,,,,,,,,
W01Y104201,,,,,,,,,,,,,1.0,,,,,
W01E117924,,,,,,,,,,,,1.0,,,,,,
W01E104821,,,,1.1428571428571428,,,,,,,,,,,,,,
W01E101605,,,,,,,,,,2.0,,,,,,,,
W01E120947,,,,1.0,,,,,,,,,,,,,,
W01E127761,,,,4.5,,,,,,,,,,,,,,
W01E103407,1.0,,,,,,,,,,,,,,,,,
W01E116340,,,,1.0,,,,,,,,,,,,,,
W01E118571,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E107675,,,,1.2857142857142858,,,,,,,,,,,,,,
W01E116105,1.0,,,,,,,,,,,,,,,,,
W01E129042,,,,,,,,,,,,,3.0,,,,,
W01E105943,1.5,,,,,,,,,,,,,,,,,
W01E114192,,,,1.0,,,,,,,,,,,,,,
W01E131638,,,,,,,,,,,,,1.0,,,,,
W01E133597,,,,2.0,,,,,,,,,,,,,,
W01E108283,1.0,,,,,,,,,,,,,,,,,
W01E124710,,,,,,,,,,1.0,,,,,,,,
W01E133983,,,,1.0,,,,,,,,,,,,,,
W01E129426,,,,,,,1.5555555555555556,,,,,,,,,,,
W01E120985,,,,,,,,,,,,,2.6666666666666665,,,,,
W01E105087,,,,,,,1.0,,,,,,,,,,,
W01E111354,,,,,,,,,,,,1.0,,,,,,
W01E128331,,,,,,,1.0,,,,,,,,,,,
W01E124472,,,,2.0,,,,,,,,,,,,,,
W01E106743,,,,,,,,,,,,,1.0,,,,,
W01E108120,,,,,,1.0,,,,,,,,,,,,
W01E104499,,,,,,,,,,,,1.0,,,,,,
W01E101409,,,,1.0,,,,,,,,,,,,,,
W01E116663,,,,,,,,,,,,,1.5,,,,,
W01E133225,,,,,,,,,,,,1.0,,,,,,
W01E107224,,,,,,,1.0,,,,,,,,,,,
W01E112422,,,,,,1.0,,,,,,,,,,,,
W01E115587,,,,,,,1.0,,,,,,,,,,,
W01E121848,,,,,,,,,,1.0,,,,,,,,
W01E103313,,,,,,,,,,,,,1.0,,,,,
W01E120550,,,,1.0,,,,,,,,,,,,,,
W01E126481,,,,,,,1.0,,,,,,,,,,,
W01E103779,,,,1.0,,,,,,,,,,,,,,
W01E132715,,,,,,,,,,1.25,,,,,,,,
W01E123598,,,,,,,,,,1.0,,,,,,,,
W01E121799,,,,1.0,,,,,,,,,,,,,,
W01E117140,,,,,,,,,,,,,1.5,,,,,
W01E128677,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E123858,,,,,,,,,,1.25,,,,,,,,
W01E132268,,,,,,,,,,1.0,,,,,,,,
W01E121618,,,,1.1666666666666667,,,,,,,,,,,,,,
W01E110164,,,,,,,,,,,,,1.0,,,,,
W01E107316,,,,,,,,,,1.0,,,,,,,,
W01E127629,1.7142857142857142,,,,,,,,,,,,,,,,,
W01E109851,,,,,,,,,1.0,,,,,,,,,
W01E116582,,,,,,,1.0,,,,,,,,,,,
W01E119795,,,,,,,,,,,,,1.0,,,,,
W01E120647,,,,,,,,,,1.0,,,,,,,,
W01E113504,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E100634,,,,,,,,,,1.5,,,,,,,,
W01E122069,,,,1.0,,,,,,,,,,,,,,
W01E102442,,,,,,,,,1.0,,,,,,,,,
W01E101036,,,,,,,,,,,,1.0,,,,,,
W01E100365,,,,,,,,,,,,,1.5,,,,,
W01E111621,,,,,,,1.0,,,,,,,,,,,
W01E128223,,,,,,,,,,1.25,,,,,,,,
W01E129647,,,,1.0,,,,,,,,,,,,,,
W01E101674,,,,,,,1.0,,,,,,,,,,,
W01E109103,,,,1.0,,,,,,,,,,,,,,
W01E102863,,,,,,,1.0,,,,,,,,,,,
W01E118781,,,,,,,1.8,,,,,,,,,,,
W01E108025,,,,,,,1.5,,,,,,,,,,,
W01Y101798,1.0,,,,,,,,,,,,,,,,,
W01E128293,,,,,,,,,,,,,3.0,,,,,
W01E101510,,,,1.0,,,,,,,,,,,,,,
W01E100027,2.0,,,,,,,,,,,,,,,,,
W01E123802,,,,2.0,,,,,,,,,,,,,,
W01E103287,1.0,,,,,,,,,,,,,,,,,
W01E107694,,,,,,,1.0,,,,,,,,,,,
W01045,,,,,,,,,,,,,1.0,,,,,
W01E122530,,,,,,,,,,,,,,,1.0,,,
W01E104305,,,,,,,1.0,,,,,,,,,,,
W01E130513,,,,,,,,,,,,,,,2.0,,,
W01E105833,,,,,,,,,,1.0,,,,,,,,
W01E120756,,,,,,,,,,,,1.0,,,,,,
W01672,,,,,,,,,,,,,1.0,,,,,
W01E129165,,,,,,,1.0,,,,,,,,,,,
W01E122675,,,,,,,1.0,,,,,,,,,,,
W01E123530,1.0,,,,,,,,,,,,,,,,,
W01E100517,,,,,,,,,,1.75,,,,,,,,
W01E117680,,,,,,,1.0,,,,,,,,,,,
W01E100200,,,,,,,,,,,,,1.0,,,,,
W01E123554,,,,,,,,,,,,,1.0,,,,,
W01E130220,,,,1.0,,,,,,,,,,,,,,
W01E117281,,,,,,,2.0,,,,,,,,,,,
W01E104827,,,,1.0,,,,,,,,,,,,,,
W01E131777,,,1.0,,,,,,,,,,,,,,,
W01E126036,1.0,,,,,,,,,,,,,,,,,
W01E123534,1.2,,,,,,,,,,,,,,,,,
W01E120616,,,,1.0,,,,,,,,,,,,,,
W01E127835,,,,,,,,,,1.0,,,,,,,,
W01E134244,,,,,,,,,,,,,1.0,,,,,
W01E105050,,,,1.0,,,,,,,,,,,,,,
W01E122728,,,1.0,,,,,,,,,,,,,,,
W01E130172,,,,,,,,,,1.5,,,,,,,,
W01E131056,,,,1.0,,,,,,,,,,,,,,
W01E108720,1.0,,,,,,,,,,,,,,,,,
W01E128639,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E107586,,,,,,,,,,,,,1.0,,,,,
W01E128166,,,,1.0,,,,,,,,,,,,,,
W01E109894,2.2,,,,,,,,,,,,,,,,,
W01E131244,,,,,,,,,,,,,,,1.0,,,
W01E111270,,,,,,,1.0,,,,,,,,,,,
W01Y103951,,,,,,,1.0,,,,,,,,,,,
W01E110673,,,1.0,,,,,,,,,,,,,,,
W01E100035,,,,,,,,,,1.0,,,,,,,,
W01E116286,,,,,,,,,,,,,1.0,,,,,
W01E126040,,,,,,,,,,1.0,,,,,,,,
W01E111148,,,,,,,,,,,,,,,1.0,,,
W01Y102657,1.5,,,,,,,,,,,,,,,,,
W01E104790,,,,,,,1.0,,,,,,,,,,,
W01E102062,,,,,,,,,,,,,1.5,,,,,
W01E121287,,,,,,,,,,1.25,,,,,,,,
W01E128059,,,,1.75,,,,,,,,,,,,,,
W01E113597,,,,,,1.0,,,,,,,,,,,,
W01E116948,,,,,,,,,,,,1.0,,,,,,
W01E101027,1.0,,,,,,,,,,,,,,,,,
W01E134529,,,,,,,,,,,,,1.0,,,,,
W01E112162,,,,,,,,,,1.0,,,,,,,,
W01E120220,,,,,,1.0,,,,,,,,,,,,
W01E126398,,,,,,,,,,1.0,,,,,,,,
W01E126793,,,,,,,,,,,,1.0,,,,,,
W01E129689,,,,,,,,,,1.0,,,,,,,,
W01E122869,,,,,,,,,,1.0,,,,,,,,
W01E105303,,,,,,,,,,,,,1.0,,,,,
W01E131254,,,,,,,,,,1.0,,,,,,,,
W01E107612,,,,,,,,,,1.0,,,,,,,,
W01E127176,,,,1.25,,,,,,,,,,,,,,
W01E124839,,,,,,,1.0,,,,,,,,,,,
W01E124150,,,,,,,,,,,,,1.2,,,,,
W01E110253,,,,,,,,,,1.0,,,,,,,,
W01E132543,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E115935,,,,,,,,,,,,,2.0,,,,,
W01E130921,,,,5.0,,,,,,,,,,,,,,
W01E100567,,,,,,,,,,,,,1.0,,,,,
W01E121358,,,,1.0,,,,,,,,,,,,,,
W01E120917,,,,,,,,,,,,,1.0,,,,,
W01E122315,,,,,,,,,,1.0,,,,,,,,
W01E131673,,,,,,,,,,1.5,,,,,,,,
W01E133642,,,,,,,,,,,,,1.5,,,,,
W01E116342,,,,,,,,,,,,,1.0,,,,,
W01E116513,,,,,,,2.142857142857143,,,,,,,,,,,
W01E108711,,,,,,,,,,1.0,,,,,,,,
W01E128787,,,,,,,,,,,,,1.5,,,,,
W01Y104796,1.0,,,,,,,,,,,,,,,,,
W01E117728,,,,,,,,,,,,,1.0,,,,,
W01E130719,,,,,,,,,,,,,1.0,,,,,
W01E126817,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E128841,,,,,,,,,,1.0,,,,,,,,
W01E108139,,,,1.0,,,,,,,,,,,,,,
W01E126111,,,,1.5,,,,,,,,,,,,,,
W01E122667,,,,,,,,,,2.0,,,,,,,,
W01E127338,,,,,,,,,,1.0,,,,,,,,
W01E106732,,,,,,,,,,,,,,,1.0,,,
W01E109968,,,,1.0,,,,,,,,,,,,,,
W01E112865,,,1.0,,,,,,,,,,,,,,,
W01E128302,,,,,,,,,,1.0,,,,,,,,
W01E115452,,,,,,,,,,1.0,,,,,,,,
W01E130270,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E126479,,,,,,,,,,,,,2.0,,,,,
W01E121123,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E126615,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E125599,1.0,,,,,,,,,,,,,,,,,
W01E105346,,,,,,,,,,,,,1.6666666666666667,,,,,
W01E110227,,,,,,,1.0,,,,,,,,,,,
W01E111236,,,,,,,,,,,,,1.0,,,,,
W01E118208,,,,,,,,,,,,,1.0,,,,,
W01E109650,,,,,,,,,,,,1.0,,,,,,
W01E105300,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E130055,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E106164,,,,,,,,,,,,,1.5,,,,,
W01E129707,,,,1.0,,,,,,,,,,,,,,
W01E123971,,,,,,,,,,,,,1.0,,,,,
W01E122800,,,1.0,,,,,,,,,,,,,,,
W01E125956,,,,,,,,,,,,,1.4,,,,,
W01E107974,,,,,,,1.0,,,,,,,,,,,
W01E106016,,,,1.0,,,,,,,,,,,,,,
W01E122519,,,,,,,,,,,,,1.0,,,,,
W01E134225,,,,,,,,,,,,,1.4,,,,,
W01E112833,,,,,,,,,,1.5,,,,,,,,
W01Y103841,,,,1.0,,,,,,,,,,,,,,
W01E106229,,,,1.0,,,,,,,,,,,,,,
W01E130348,,,,,,,1.0,,,,,,,,,,,
W01E122837,,,,,,,,,,1.0,,,,,,,,
W01E124626,,,,,,,,,,,,1.0,,,,,,
W01E127128,,,,,,,,,,,,,1.0,,,,,
W01E104212,,,,1.0,,,,,,,,,,,,,,
W01E106487,,,,2.0,,,,,,,,,,,,,,
W01E120309,,,,,,,,,,1.0,,,,,,,,
W01E115818,,,,,,,,,,1.5,,,,,,,,
W01E117141,,,,,,,,,,,,,1.0,,,,,
W01E120910,,,,1.0,,,,,,,,,,,,,,
W01E108471,1.0,,,,,,,,,,,,,,,,,
W01E103707,1.0,,,,,,,,,,,,,,,,,
W01E133305,,,,,,,,,,1.0,,,,,,,,
W01Y102824,,,,,,,,,,,,,1.0,,,,,
W01E124772,,,,1.0,,,,,,,,,,,,,,
W01E131503,1.0,,,,,,,,,,,,,,,,,
W01E134080,,,,,,,,,,,,,,,,4.0,,
W01E115439,2.0,,,,,,,,,,,,,,,,,
W01E134085,,,,,,,,,,,,,2.2,,,,,
W01E105871,,,,,,,,,,,,,,,,1.0,,
W01E109898,,,,,,,,,,,,,,,,1.5,,
W01E103348,,,,2.5,,,,,,,,,,,,,,
W01E116315,,,,,,,,,,,,,,,,1.6666666666666667,,
W01E120863,,,,,,,,,,,,,,,,1.5714285714285714,,
W01E124527,,,,,,,1.0,,,,,,,,,,,
W01E120003,,,,,,,,,,,,,,,,1.0,,
W01E121179,1.3333333333333333,,,,,,,,,,,,,,,,,
W01Y103849,,,,,,,1.0,,,,,,,,,,,
W01E124230,,,,,,,,,,,,,,,,1.0,,
W00802,,,1.0,,,,,,,,,,,,,,,
W01E116909,,,,1.0,,,,,,,,,,,,,,
W01E132456,,,,,,,,,1.0,,,,,,,,,
W01E116143,1.0,,,,,,,,,,,,,,,,,
W01E104127,,,,,,,,,,1.6,,,,,,,,
W01E128071,,,,,,,,,,1.0,,,,,,,,
W01E114693,,,,,,,,,,,,,,,,1.5,,
W01E112223,,,,,,,,,,1.2,,,,,,,,
W01E122836,,,,,,,,,,,,,,,,1.0,,
W01E100098,1.0,,,,,,,,,,,,,,,,,
W01E133957,,,,,,,1.0,,,,,,,,,,,
W01E115031,,,,,,,,,,,,,,,,1.0,,
W01E106775,1.0,,,,,,,,,,,,,,,,,
W01E121536,,,,,,,,,,,,,,,,1.0,,
W01E132114,,,,,,,,,,,,,,,,1.25,,
W01E105951,,,,,,,,,,,,,,,,1.25,,
W01E109685,,,,,,,,,,,,,,,,1.25,,
W01E113590,,,,,,,,,,,,,,,,1.0,,
W01E117013,,,,,,,,,,2.0,,,,,,,,
W01E115787,,,,,,,,,,,,,,,1.0,,,
W01E113426,,,,,,,,,,,,,,,,1.5,,
W01E100660,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E122760,,,,,,,,,,,,,,,,,,1.0
W01E132437,,,,,,,,,,,,,,,,1.2,,
W01E130609,1.0,,,,,,,,,,,,,,,,,
W01E128234,,,,,,,,,,,,,,,,,,1.0
W01E134562,,,,,,,,,,1.0,,,,,,,,
W01E126357,1.6666666666666667,,,,,,,,,,,,,,,,,
W01E131667,,,,,,,,,,,,,,,,1.0,,
W01E109810,,,,,,,,,,,,1.0,,,,,,
W01E105298,,,,,,,,,,,,,,,,1.0,,
W01Y104041,,,,,,,,,,,,,,,1.0,,,
W01E120925,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E128970,,,,,,,,,,,,,,,,1.0,,
W01E118627,,,,,,,,,,,,,,,,1.4,,
W01E126070,,,,1.5,,,,,,,,,,,,,,
W01E129128,,,,,,,,,,3.0,,,,,,,,
W01E129994,,,,,,,,,,,,1.0,,,,,,
W01E111692,,,1.0,,,,,,,,,,,,,,,
W01E133809,,,,,,,,,,,,,,,,2.0,,
W01E130465,,,,,,,,,,,,,1.6666666666666667,,,,,
W01E103766,,,,,,,,,,,,1.0,,,,,,
W01E129030,,,,,,,,,,1.625,,,,,,,,
W01E127950,,,,,,,,,,1.0,,,,,,,,
W01E105163,,,,,,,,,,,,,,,,1.0,,
W01E134301,,,,,,,,,,,,,,,,,,1.0
W01E119539,,,,,,,,,,,,,2.5,,,,,
W01E113975,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E101951,,,,,,,,,,,,,2.1333333333333333,,,,,
W01E129314,,,,,,,,,,,,,,,,1.75,,
W01E116724,,,,,,,2.375,,,,,,,,,,,
W01Y103451,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E118082,,,,,,,1.0,,,,,,,,,,,
W01E112198,,,,,,,1.5,,,,,,,,,,,
W01E133209,,,,,,,,,,,,,1.7,,,,,
W01E104232,,,,,,,,,,,,,1.7777777777777777,,,,,
W01E129139,,,,,,,,,,,,,,,,4.2,,
W01E113726,,,,,,,,,,,,,,,,2.230769230769231,,
W01E127669,,,,,,,,,,,,,2.142857142857143,,,,,
W01E130463,,,,,,,,,,,,,,,,1.1428571428571428,,
W01E116060,,,,2.0,,,,,,,,,,,,,,
W01E114369,,,,,,,,,,,,,,,,1.2,,
W01E105784,,,,,,,,,,,,,,,,1.0,,
W01E123710,,,,,,,,,,3.0,,,,,,,,
W01E109228,,,,,,,,,1.0,,,,,,,,,
W01E122723,,,,,,,,,,,,,,,1.0,,,
W01E105187,,,,1.4545454545454546,,,,,,,,,,,,,,
W01E132531,,,,,,,,,,,,,1.0,,,,,
W01E101130,,,,,,,,,,,,,1.5,,,,,
W01E113466,1.5,,,,,,,,,,,,,,,,,
W01E108581,1.8,,,,,,,,,,,,,,,,,
W01E112659,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E129531,,,,2.8181818181818183,,,,,,,,,,,,,,
W01E132637,,,,,,,,,,1.8333333333333333,,,,,,,,
W01E126268,,,,,,,,,,,,,1.1428571428571428,,,,,
W01E111187,,,,,,,,,,3.25,,,,,,,,
W01E101277,,,,,,,,,,1.5,,,,,,,,
W01E123677,,,,,,1.0,,,,,,,,,,,,
W01E112613,,,,,,,,,,,,,,,,1.0,,
W01E113217,1.7,,,,,,,,,,,,,,,,,
W01E127218,,,,,,,,,,,,,1.7857142857142858,,,,,
W01Y103718,,,,,,,,,,,,,,,,2.0,,
W01E132687,,,,,,,1.0833333333333333,,,,,,,,,,,
W01E108311,2.5714285714285716,,,,,,,,,,,,,,,,,
W01E118089,,,,,,,,,,,,,,,,1.0,,
W01E133871,,,,,,,,,,1.3333333333333333,,,,,,,,
W01E101460,,,,,,,,,,,,,,,,1.0,,
W01E110532,,,,,,,,,,3.1666666666666665,,,,,,,,
W01E134689,1.0,,,,,,,,,,,,,,,,,
W01E122413,,,,,,,,,,,,,,,,2.25,,
W01E121889,,,,1.2,,,,,,,,,,,,,,
W01E133565,,,,,,,,,,,,,2.0,,,,,
W01E109320,,,,,,,3.125,,,,,,,,,,,
W01E113693,,,,,,,,,,,,,,,,1.25,,
W01E129995,,,,,,,,,,,,,,,,1.0,,
W01E114338,,,,,,,,,,,,,,,,1.9,,
W01E109974,,,,,,,,,,,,,,,,2.857142857142857,,
W01E129426,,,,,,,,,,,,,1.4545454545454546,,,,,
W01E114347,,,,,,,,,,,,,,,,1.5,,
W01E105810,,,,,,,,,,,,,,,,3.0,,
W01E117023,,,,,,,,,,,,,,,,1.0,,
W01E125385,,,,,,,,,,,,1.0,,,,,,
W01E109775,,,,,,,,,,,,,,,,4.0,,
W01E104304,,,,,,,,,,1.8,,,,,,,,
W01E110634,,,,,,,,,,2.3636363636363638,,,,,,,,
W01E119956,,,,,,,,,,,,,,,,1.0,,
W01E100295,,,,1.8,,,,,,,,,,,,,,
W01E130567,,,,1.0,,,,,,,,,,,,,,
W01E125305,,,,1.0,,,,,,,,,,,,,,
W01E128636,,,,,,,,,,,,,,,1.0,,,
W01E100199,,,,,,,1.0,,,,,,,,,,,
W01E125201,,,,,,,,,,,,,,,,1.0,,
W01E115433,,,,,,,,,,,,,,,,1.0,,
W01E116286,,,,,,,1.0,,,,,,,,,,,
W01E128612,,,,1.6666666666666667,,,,,,,,,,,,,,
W01E129531,,,,,,,1.9285714285714286,,,,,,,,,,,
W01E116246,,,,,,,,,,,,,,,,1.0,,
W01E122471,,,,,,,,,,1.0,,,,,,,,
W01E120957,,,,,,,,,,,,,1.0,,,,,
W01E128183,,,,,,,1.0,,,,,,,,,,,
W01Y101536,,,,,,,,,,1.0,,,,,,,,
W01E129096,,,,,,,,,,1.2,,,,,,,,
W01E104317,1.5,,,,,,,,,,,,,,,,,
W01E105094,,,,,,,,,,,,,1.125,,,,,
W01E102007,,,,,,,2.0,,,,,,,,,,,
W01E127743,,,,1.0,,,,,,,,,,,,,,
W01E125617,,,,,,,,,,,,,,,1.0,,,
