asset_id,jun_avg_timeout_sessions,jun_avg_Crash_sessions,jun_avg_exit_sessions,jul_avg_timeout_sessions,jul_avg_Crash_sessions,jul_avg_exit_sessions,aug_avg_timeout_sessions,aug_avg_Crash_sessions,aug_avg_exit_sessions,sept_avg_timeout_sessions,sept_avg_Crash_sessions,sept_avg_exit_sessions,oct_avg_timeout_sessions,oct_avg_Crash_sessions,oct_avg_exit_sessions,nov_avg_timeout_sessions,nov_avg_Crash_sessions,nov_avg_exit_sessions
W01Y104901,1.4,,,,,,,,,,,,,,,,,
W20150,1.25,,,,,,,,,,,,,,,,,
W01Y108152,,,,,,,,,,2.3846153846153846,,,,,,,,
W01E112088,,,,,,,1.3,,,,,,,,,,,
W01E126219,,,,,,,,,,,,,,,,2.75,,
W01E116828,,,,,,,,,,,,,2.3333333333333335,,,,,
W37174,,,,1.4,,,,,,,,,,,,,,
W01Y108364,2.0,,,,,,,,,,,,,,,,,
W01Y100919,,,,1.375,,,,,,,,,,,,,,
W38806,,,,1.0,,,,,,,,,,,,,,
W01E119719,,,,,,,,,,1.8333333333333333,,,,,,,,
W01Y110716,,,,,,,,,,,,,1.9090909090909092,,,,,
W01E110837,,,,,,,,,,,,,1.75,,,,,
W01E134237,,,,,,,,,,3.0526315789473686,,,,,,,,
W01Y104290,,,,,,,,,,,,,1.0,,,,,
W01E125798,,,,,,,,,,,,,1.5,,,,,
W01Y106340,,,,2.0,,,,,,,,,,,,,,
W37604,1.0,,,,,,,,,,,,,,,,,
W01E132662,,,,,,,,,,,,,,,,1.0,,
W01E125244,1.6666666666666667,,,,,,,,,,,,,,,,,
W01Y101248,1.4285714285714286,,,,,,,,,,,,,,,,,
W05080,,,,,,1.0,,,,,,,,,,,,
W26092,,,,,,,,,,2.5,,,,,,,,
W01E126988,,,,,,,,,,,,,1.7142857142857142,,,,,
W01E116375,,,,,,,,,,,,,,,,,,1.0909090909090908
W15583,,,,,,,,,,,,,1.0,,,,,
W01Y103929,,,,,,,,,,,,,1.0,,,,,
W01E111555,,,,,,,,,,,,,1.0,,,,,
W01E132304,1.3333333333333333,,,,,,,,,,,,,,,,,
W25560,1.0,,,,,,,,,,,,,,,,,
W08982,1.0,,,,,,,,,,,,,,,,,
W25000,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E131359,,,,,,,,,,1.0,,,,,,,,
W05941,,,,,,,1.6666666666666667,,,,,,,,,,,
W02157,,,,,,,,,,,,,1.375,,,,,
W01E129775,,,,,,,,,1.0,,,,,,,,,
W01E128746,,,,,,,,,,,,,,,1.0,,,
W01E107727,,,,,,,,,,,,,,,,1.3333333333333333,,
W01E121006,,,,,,,,,,,,,,,,1.0,,
W02073,,,,1.3888888888888888,,,,,,,,,,,,,,
W31137,,,,,,,,,,,,,,,,,,1.0
W01E112409,,,,,,,1.5,,,,,,,,,,,
W14804,,,,,,,,,,,,,,,1.0,,,
W07898,1.0,,,,,,,,,,,,,,,,,
W01E104716,,,,,,,,,,1.0,,,,,,,,
W01E116559,1.0,,,,,,,,,,,,,,,,,
W19337,,,,,,,,,,,,,,,,2.0,,
W01E121288,,,,,,,,,,,,,1.0,,,,,
W09711,,,,,,,,,,,,,1.6666666666666667,,,,,
W01E128882,,,,2.0,,,,,,,,,,,,,,
W01Y103239,,,,1.75,,,,,,,,,,,,,,
W38958,,,,,,,,,,1.1666666666666667,,,,,,,,
W01E100333,,,,,,,,,,1.3333333333333333,,,,,,,,
W01E125125,,,,,,,,,,1.2222222222222223,,,,,,,,
W01E103726,,,,,,,,,,,,,,,,1.0,,
W37454,,,,,,,,,,,,,1.0,,,,,
W01Y101148,1.0,,,,,,,,,,,,,,,,,
W43942,,,,,,,,,,,,,1.1428571428571428,,,,,
W01E133672,1.2,,,,,,,,,,,,,,,,,
W13508,1.6666666666666667,,,,,,,,,,,,,,,,,
W01E115896,2.0,,,,,,,,,,,,,,,,,
W01E101200,,,,1.5,,,,,,,,,,,,,,
W04118,,,,,,,1.0,,,,,,,,,,,
W01Y104648,,,2.0,,,,,,,,,,,,,,,
W20137,,,,,,,,,,,,,1.6,,,,,
W28415,,,,,,,,,,,,,1.5,,,,,
W01Y100214,,,,5.0,,,,,,,,,,,,,,
W03863,,,,,,,,,,2.5,,,,,,,,
W01E104197,,,,,,,3.933333333333333,,,,,,,,,,,
W01E119279,,,,1.6666666666666667,,,,,,,,,,,,,,
W01E128511,,,,,,,,,,,,,1.6666666666666667,,,,,
W01E100825,,,,,,1.0,,,,,,,,,,,,
W10747,,,,,,,,,,,,,2.1,,,,,
W10059,,,,,,,,,,,,,1.5,,,,,
W01E104124,,,,,,,,,,,,,1.4,,,,,
W01E125612,,,,,,,,,1.0,,,,,,,,,
W01E126316,,,,,,,,,,1.3333333333333333,,,,,,,,
W15451,2.2,,,,,,,,,,,,,,,,,
W08353,,,,2.3333333333333335,,,,,,,,,,,,,,
W01E112009,,,,,,,,,1.0,,,,,,,,,
W01E132632,,,,,,,,,1.0,,,,,,,,,
W01E121657,,,,,,,,,,1.8333333333333333,,,,,,,,
W25970,,,,,,,1.5833333333333333,,,,,,,,,,,
W01E125005,1.0,,,,,,,,,,,,,,,,,
W01Y101151,,,,,,,,,1.0,,,,,,,,,
W01Y112566,,,,,,,,,,1.5,,,,,,,,
W01E125368,1.6666666666666667,,,,,,,,,,,,,,,,,
W01Y106740,,,,,,,,,,,,,1.0,,,,,
W13305,,,,,,,1.375,,,,,,,,,,,
W01E110411,,,,,,,,,,2.3333333333333335,,,,,,,,
W01E102362,,,,1.25,,,,,,,,,,,,,,
W01E113650,,,,,,,,,,1.0,,,,,,,,
W01E121932,,,,,,,1.1,,,,,,,,,,,
W01E124190,,,,,,,,,,1.8181818181818181,,,,,,,,
W06857,1.0,,,,,,,,,,,,,,,,,
W01Y100192,,,,,,,1.0,,,,,,,,,,,
W04539,,,,,,,,,1.0,,,,,,,,,
W04525,,,,,,,,,,,,,1.75,,,,,
W01E112191,,,,,,,,,,,,,1.0,,,,,
W01E132665,1.25,,,,,,,,,,,,,,,,,
W01E114758,,,,1.5,,,,,,,,,,,,,,
W01E121910,,,,,,,1.0,,,,,,,,,,,
W01E117563,,,,,,,,,1.0,,,,,,,,,
W01E112088,,,,,,,,,,2.076923076923077,,,,,,,,
W01E114942,,,,,,,,,,,,,1.0,,,,,
W04215,,,,,,,,,,1.631578947368421,,,,,,,,
W04480,,,,,,1.0,,,,,,,,,,,,
W01E105918,,,,,,,1.6666666666666667,,,,,,,,,,,
W39806,,,,,,,1.0,,,,,,,,,,,
W01E111755,,,,,,,,,,,,,,,,1.25,,
W01E107740,,,,,,,,,,,,1.0,,,,,,
W01E107360,,,,,,,,,,,,1.4545454545454546,,,,,,
W09477,2.3529411764705883,,,,,,,,,,,,,,,,,
W04115,,,,,,,,,,1.0,,,,,,,,
W16111,2.0,,,,,,,,,,,,,,,,,
W01E100968,,,,,,,1.3333333333333333,,,,,,,,,,,
W38404,,,,,,,,,,,,,,,,1.7692307692307692,,
W01E101743,,,,,,,,,,1.0,,,,,,,,
W10057,1.8,,,,,,,,,,,,,,,,,
W01E123923,,,,,,,,,,,,,2.0,,,,,
W01E116867,,,,,,,,,,1.5,,,,,,,,
W01Y106212,1.1666666666666667,,,,,,,,,,,,,,,,,
W15909,,,,,,,,,,1.25,,,,,,,,
W24713,,,,1.1111111111111112,,,,,,,,,,,,,,
W28926,2.1818181818181817,,,,,,,,,,,,,,,,,
W01E129763,,,,1.0,,,,,,,,,,,,,,
W01E126637,,,,,,,,,,,,,,,,1.25,,
W01E128779,1.7777777777777777,,,,,,,,,,,,,,,,,
W38740,,,,,,,,,,,,,1.0,,,,,
W01E129596,,,,,,,,,,,,,1.4444444444444444,,,,,
W24107,,,,1.7333333333333334,,,,,,,,,,,,,,
W27030,,,,,,,,,,,,,,,,,,1.2222222222222223
W05879,,,,,,,,,,1.3076923076923077,,,,,,,,
W01E126294,,,,,,,,,,,,,,,,1.3333333333333333,,
W01Y101769,1.25,,,,,,,,,,,,,,,,,
W27754,,,,,,,,,,,,,,,,1.0,,
W01E106171,,,,,,,2.4545454545454546,,,,,,,,,,,
W46838,,,,,,,,,,,,,1.6666666666666667,,,,,
W01Y108734,1.3333333333333333,,,,,,,,,,,,,,,,,
W06423,,,,,,,1.7,,,,,,,,,,,
W01E104838,,,,,,,1.0,,,,,,,,,,,
W03341,,,,2.0454545454545454,,,,,,,,,,,,,,
W01E119803,2.0,,,,,,,,,,,,,,,,,
W01E119807,1.3,,,,,,,,,,,,,,,,,
W46734,1.0,,,,,,,,,,,,,,,,,
W36843,,,,,,,,,,,,,1.125,,,,,
W26534,,,,,,,,,,,,,,,,,,1.0
W01E119662,,,,,,,,,,4.0,,,,,,,,
W01E115246,,,,,,,,,,2.0,,,,,,,,
W09117,,,,1.2857142857142858,,,,,,,,,,,,,,
W05491,1.0,,,,,,,,,,,,,,,,,
W01E118562,,,,,,,,,,,,,,,,1.9285714285714286,,
W01E119385,,,,,,,,,,1.0,,,,,,,,
W01E122352,,,,,,,,,,,,,1.0,,,,,
W01E125999,,,,,,,,,,,,,2.875,,,,,
W01E127497,1.0,,,,,,,,,,,,,,,,,
W26585,1.5,,,,,,,,,,,,,,,,,
W01E112890,,,,,,,1.0,,,,,,,,,,,
W01Y111814,,,,,,,,,,,,1.0,,,,,,
W01Y101659,,,,1.2,,,,,,,,,,,,,,
W01Y112337,,,,,,,1.0,,,,,,,,,,,
W01E117449,1.25,,,,,,,,,,,,,,,,,
W01E129909,1.0,,,,,,,,,,,,,,,,,
W01E132661,,,,,,,,,,,,1.0,,,,,,
W01E100642,,,,,,,1.125,,,,,,,,,,,
W01E118934,,,,,,,,,,,,1.0,,,,,,
W03997,,,,,,,1.875,,,,,,,,,,,
W36216,,,,,,,,,,2.5,,,,,,,,
W01Y108032,,,,,,,1.0,,,,,,,,,,,
W01E112658,,,,,,,,,,,,,,,1.0,,,
W01E107895,,,,1.0,,,,,,,,,,,,,,
W01E112730,,,1.0,,,,,,,,,,,,,,,
W01E103520,,,,,,,,,,1.0,,,,,,,,
W07499,,,,,,,,,,1.1666666666666667,,,,,,,,
W01E110112,,,,,,,,,,1.2,,,,,,,,
W27338,,,,,,,1.3076923076923077,,,,,,,,,,,
W01E116490,1.0,,,,,,,,,,,,,,,,,
W01Y103515,1.0,,,,,,,,,,,,,,,,,
W01E103931,1.0,,,,,,,,,,,,,,,,,
W25158,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E124497,,,,,,,,,,1.6666666666666667,,,,,,,,
W01E132907,,,,,,1.0,,,,,,,,,,,,
W35315,,,,1.0,,,,,,,,,,,,,,
W01E115884,,,,,,,,,,,,,1.7142857142857142,,,,,
W01E131880,1.4285714285714286,,,,,,,,,,,,,,,,,
W01E119457,,,,,,,,,,1.0,,,,,,,,
W01E109046,,,,,,,,,,,,,1.5,,,,,
W01E105832,,,,2.5,,,,,,,,,,,,,,
W01133,,,,,,,,,,,,,,,,1.0,,
W04888,1.0,,,,,,,,,,,,,,,,,
W01E124888,,,,,,,,,,1.4285714285714286,,,,,,,,
W01E107980,1.0,,,,,,,,,,,,,,,,,
W01Y100740,1.6153846153846154,,,,,,,,,,,,,,,,,
W02291,,,,,,,,,,,,1.0,,,,,,
W01Y102425,,,,1.3333333333333333,,,,,,,,,,,,,,
W01Y104877,1.75,,,,,,,,,,,,,,,,,
W01E103278,,,,,,,,,,,,,1.4545454545454546,,,,,
W13487,,,,,,,1.0,,,,,,,,,,,
W01Y103061,1.7777777777777777,,,,,,,,,,,,,,,,,
W01E105909,1.25,,,,,,,,,,,,,,,,,
W01E120155,,,,,,,2.0,,,,,,,,,,,
W01E122709,,,,,,,1.0,,,,,,,,,,,
W01E117682,,,,1.0,,,,,,,,,,,,,,
W01E119393,1.5,,,,,,,,,,,,,,,,,
W28076,,,,,,,,,1.0,,,,,,,,,
W01Y105858,1.6666666666666667,,,,,,,,,,,,,,,,,
W01Y101484,1.75,,,,,,,,,,,,,,,,,
W01Y114438,,,,,,,1.4444444444444444,,,,,,,,,,,
W09230,1.0,,,,,,,,,,,,,,,,,
W01Y113245,,,,,,,1.1428571428571428,,,,,,,,,,,
W01Y100334,2.2,,,,,,,,,,,,,,,,,
W05965,1.0,,,,,,,,,,,,,,,,,
W01Y103990,,,,,,,,,,2.5,,,,,,,,
W25597,,,,,,,,,,1.0,,,,,,,,
W01E119285,,,,,,,1.0,,,,,,,,,,,
W01E118931,,,,1.5,,,,,,,,,,,,,,
W01E112620,,,,1.5,,,,,,,,,,,,,,
W01E107448,,,,,,,,,,1.3333333333333333,,,,,,,,
W01Y103983,1.0,,,,,,,,,,,,,,,,,
W46319,,,,,,,,,,,,,,,1.0,,,
W24457,1.8571428571428572,,,,,,,,,,,,,,,,,
W01E124991,,,,,,,,,,1.4444444444444444,,,,,,,,
W01Y103397,,,,1.4,,,,,,,,,,,,,,
W01Y102488,,,,,,,1.5714285714285714,,,,,,,,,,,
W14944,,,,,,,,,,,,,,,,2.6666666666666665,,
W01E100574,,,,,,,,,,1.7142857142857142,,,,,,,,
W01Y111654,,,,,,,,,,1.8571428571428572,,,,,,,,
W01370,,,,,,,,,,1.2222222222222223,,,,,,,,
W07792,,,,2.5,,,,,,,,,,,,,,
W13291,1.0,,,,,,,,,,,,,,,,,
W26583,,,,2.0625,,,,,,,,,,,,,,
W02011,,,,,,,,,,1.7692307692307692,,,,,,,,
W01E106322,2.125,,,,,,,,,,,,,,,,,
W26831,,,,,,,,,,,,,,,,1.0,,
W03929,,,,,,,,,,,,,1.75,,,,,
W46795,,,,,,,,,,,,,1.0,,,,,
W01Y102358,1.6666666666666667,,,,,,,,,,,,,,,,,
W31559,,,,1.1818181818181819,,,,,,,,,,,,,,
W37867,,,,,,,1.4444444444444444,,,,,,,,,,,
W24924,,,,,,,,,,,,,1.0,,,,,
W01E103884,1.25,,,,,,,,,,,,,,,,,
W14487,,,,,,,1.0,,,,,,,,,,,
W01E113867,1.5,,,,,,,,,,,,,,,,,
W01E128241,,,,,,,,,,,,,,,1.0,,,
W01E120490,,,,,,,,,,,,,,,1.0,,,
W01E120553,,,,,,,,,,,,,,,1.0,,,
W37463,,,,,,,,,,,,,2.25,,,,,
W09683,,,,,,,,,,,,,1.0,,,,,
W35176,,,,,,,,,,,,,1.0,,,,,
W01E106984,,,,,,,,,,,,1.0,,,,,,
W15333,,,,,,,,,,1.5454545454545454,,,,,,,,
W03918,,,,,,,,,,,,,,,,1.125,,
W01E117940,,,1.0,,,,,,,,,,,,,,,
W01E134302,,,,,,,,,,1.5,,,,,,,,
W01Y111655,,,,1.7333333333333334,,,,,,,,,,,,,,
W01E120692,,,,,,,,,,,,,,,1.0,,,
W28826,,,,,,,,,,1.0,,,,,,,,
W25367,,,,,,,,,,1.0,,,,,,,,
W19336,1.0,,,,,,,,,,,,,,,,,
W01E119256,1.4166666666666667,,,,,,,,,,,,,,,,,
W01E128881,,,,,,,,,,,,,1.0,,,,,
W01E104537,,,,,,,,,,1.0,,,,,,,,
W01E113064,1.0,,,,,,,,,,,,,,,,,
W01E111982,,,,,,,,,,1.0,,,,,,,,
W01E126217,,,,,,,,,,1.8571428571428572,,,,,,,,
W01E105293,,,,,,1.25,,,,,,,,,,,,
W14086,,,,,,,,,,,,,,,,1.0,,
W01E113479,1.0,,,,,,,,,,,,,,,,,
W01E125608,1.1111111111111112,,,,,,,,,,,,,,,,,
W01E122191,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E100349,,,,,,,,,,1.0,,,,,,,,
W01E113842,,,,,,,1.0,,,,,,,,,,,
W01E133477,,,,,,,,,,1.0,,,,,,,,
W07330,,,,,,,,,,1.0,,,,,,,,
W01Y111984,,,,,,,,,,1.0,,,,,,,,
W39895,,,1.1666666666666667,,,,,,,,,,,,,,,
W01Y110929,,,,,,,,,,1.0,,,,,,,,
W06514,,,,,,1.0,,,,,,,,,,,,
W42876,,,,,,,1.625,,,,,,,,,,,
W01E125723,,,,2.0,,,,,,,,,,,,,,
W19311,,,,,,,,,,,,,1.8571428571428572,,,,,
W11771,,,,,,,,,,,,,1.8571428571428572,,,,,
W01E107798,,,,,,,,,,1.2857142857142858,,,,,,,,
W01E126668,,,,,,,,,,,,,,,,1.5714285714285714,,
W35082,,,,,,,,,,1.0,,,,,,,,
W04920,,,,,,,,,,,,,1.0,,,,,
W01E114109,,,,2.0,,,,,,,,,,,,,,
W25197,2.0,,,,,,,,,,,,,,,,,
W01E110578,,,,,,,,,,1.0,,,,,,,,
W06562,,,,,,,,,,,,,,,,4.666666666666667,,
W04564,,,,1.7142857142857142,,,,,,,,,,,,,,
W01Y103768,1.5,,,,,,,,,,,,,,,,,
W13579,,,,,,,1.5,,,,,,,,,,,
W01E124991,,,,,,,,,,,,,1.6153846153846154,,,,,
W37927,,,,,,,,,,,,,1.0,,,,,
W35315,,,,,,,1.1666666666666667,,,,,,,,,,,
W01E107645,,,,,,,,,,1.5,,,,,,,,
W01E113233,,,,,,,,,,2.0,,,,,,,,
W01Y112346,,,,,,,,,,,,,,,,1.4615384615384615,,
W09186,,,,1.0,,,,,,,,,,,,,,
W05879,,,,,,,,,,,,,1.2,,,,,
W01E113233,,,,,,,1.0909090909090908,,,,,,,,,,,
W24169,,,,,,,,,,,,,1.5,,,,,
W01E134154,,,,,,,,,,3.8333333333333335,,,,,,,,
W01E119254,1.2857142857142858,,,,,,,,,,,,,,,,,
W26554,,,,1.3333333333333333,,,,,,,,,,,,,,
W01Y111664,,,,,,,1.0,,,,,,,,,,,
W25090,,,,,,,,,,,,,1.0,,,,,
W01E119712,,,,1.5833333333333333,,,,,,,,,,,,,,
W36605,,,,,,,1.3333333333333333,,,,,,,,,,,
W01E101612,,,,,,,,,,,,,,,,,,1.0
W01Y102305,,,,1.3636363636363635,,,,,,,,,,,,,,
W01E134360,,,,,,,,,,1.6666666666666667,,,,,,,,
W31988,,,,,,,,,,,,1.0,,,,,,
W07345,,,,,,,,,,,,,1.0,,,,,
W01E119457,,,,,,,,,,,,,1.3333333333333333,,,,,
W01Y104926,1.5454545454545454,,,,,,,,,,,,,,,,,
W16033,,,,3.0,,,,,,,,,,,,,,
W01E114349,,,,,,,1.3,,,,,,,,,,,
W01Y109141,,,,,,,,,,,,,,,,1.6666666666666667,,
W37541,,,,,,,1.4375,,,,,,,,,,,
W01Y103623,,,,2.3333333333333335,,,,,,,,,,,,,,
W01E104838,,,,,,,,,,,,,1.4285714285714286,,,,,
W01E100464,,,,,,,,,,2.0,,,,,,,,
W09416,,,,,,,,,,,,,1.75,,,,,
W01E117099,,,,,,,,,,,,,1.3333333333333333,,,,,
W01E126084,,,,,,,,,,,,,,,,,,1.0
W38066,,,,,,,,,,1.0,,,,,,,,
W01E100599,,,,,,,1.0,,,,,,,,,,,
W19498,,,,,,,,,,,,,,,,1.0,,
W08909,,,,,,,,,,,,,2.2,,,,,
W01E109921,,,,,,,1.0,,,,,,,,,,,
W01E106195,,,,,,,,,,,,,2.0,,,,,
W01E104086,,,,,,,,,,1.2857142857142858,,,,,,,,
W01E108957,,,,,,,,,,,,,,,1.0,,,
W35578,,,,,,,,,,1.125,,,,,,,,
W01Y102126,1.6,,,,,,,,,,,,,,,,,
W01E102664,,,,,,,,,,1.2222222222222223,,,,,,,,
W09117,,,,,,,1.2857142857142858,,,,,,,,,,,
W14227,,,,,,,,,,1.0,,,,,,,,
W20327,,,,,,,,,,,,,,,1.0,,,
W38594,1.4444444444444444,,,,,,,,,,,,,,,,,
W07455,,,,,,,1.25,,,,,,,,,,,
W01E132799,1.5,,,,,,,,,,,,,,,,,
W24713,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E119717,,,,,,,1.6,,,,,,,,,,,
W38125,,,,1.1666666666666667,,,,,,,,,,,,,,
W01Y106476,,,,,,,,,,1.1428571428571428,,,,,,,,
W25294,1.0,,,,,,,,,,,,,,,,,
W01E110929,1.8571428571428572,,,,,,,,,,,,,,,,,
W04845,1.0,,,,,,,,,,,,,,,,,
W02719,,,,,,,,,,,,,,,,,,1.0
W01Y105801,,,,,,,1.6666666666666667,,,,,,,,,,,
W01E110158,,,,,,,,,,,,,,,,1.0,,
W01E110469,,,,,,,,,,,,,,,,2.4166666666666665,,
W26016,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E130289,1.1666666666666667,,,,,,,,,,,,,,,,,
W01E124993,,,,,,,1.3,,,,,,,,,,,
W01E100533,,,,,,,,,,,,,,,,1.6666666666666667,,
W01E107204,,,,,,,,,,,,,,,,2.4,,
W37916,,,,,,,,,,,,,,,,1.1428571428571428,,
W01E117198,,,,,,,,,,,,,,,,8.692307692307692,,
W35105,,,,,,,,,,,,,1.6,,,,,
W01E112190,,,,,,,,,,,,,,,,1.75,,
W01Y113236,,,,,,,,,,,,,1.8333333333333333,,,,,
W01Y113606,,,,,,,,,,,,,,,,1.4,,
W01E110897,,,,,,,,,,1.0,,,,,,,,
W01E123578,,,,,,,,,,,,,1.0,,,,,
W01Y104047,,,,,,1.0,,,,,,,,,,,,
W01E132304,,,,1.0,,,,,,,,,,,,,,
W10348,,,,,,,,,,,,1.0,,,,,,
W01E119721,,,,,,,,,,2.4,,,,,,,,
W15801,1.3333333333333333,,,,,,,,,,,,,,,,,
W01Y105806,,,,,,,1.4285714285714286,,,,,,,,,,,
W01E121207,,,,,,,2.9473684210526314,,,,,,,,,,,
W46637,,,,,,,,,,1.5,,,,,,,,
W16113,,,,,,,,,,,,,2.3333333333333335,,,,,
W01E117614,,,,,,,1.0,,,,,,,,,,,
W01E100506,,,,,,,1.0,,,,,,,,,,,
W01E112906,,,,,,,,,,,,,1.7142857142857142,,,,,
W01E126217,,,,,,,2.0,,,,,,,,,,,
W46849,,,1.0,,,,,,,,,,,,,,,
W01E119605,,,,1.3333333333333333,,,,,,,,,,,,,,
W43242,1.0,,,,,,,,,,,,,,,,,
W01E121398,,,,,,,,,,,,,,,,1.5833333333333333,,
W01E118150,,,,,,,,,,1.3333333333333333,,,,,,,,
W13724,,,,,,,,,,1.4545454545454546,,,,,,,,
W16024,,,,,,,,,,,,,,,1.0,,,
W01E119709,,,,,,,1.4166666666666667,,,,,,,,,,,
W01E100428,,,,,,,,,,1.0,,,,,,,,
W07499,,,,,,,,,,,,,1.1666666666666667,,,,,
W01E112742,,,,,,,1.25,,,,,,,,,,,
W31167,,,,,,,,,,,,,1.1428571428571428,,,,,
W01E104116,,,,,,,,,,,,,1.0,,,,,
W01E116002,1.0,,,,,,,,,,,,,,,,,
W15183,,,,,,,,,,,,,1.0,,,,,
W01Y102206,,,,1.0,,,,,,,,,,,,,,
W01E108895,,,,,,,,,,,,,1.2222222222222223,,,,,
W01Y100132,1.4,,,,,,,,,,,,,,,,,
W01Y104332,,,,,,,,,,1.0,,,,,,,,
W01E119989,,,,1.0,,,,,,,,,,,,,,
W01E102347,1.6666666666666667,,,,,,,,,,,,,,,,,
W01E102993,,,,4.555555555555555,,,,,,,,,,,,,,
W01Y104103,,,,1.6470588235294117,,,,,,,,,,,,,,
W01E106405,,,,1.5714285714285714,,,,,,,,,,,,,,
W01E127584,,,,,,,,,,1.5,,,,,,,,
W03768,,,,,,,,,,,,1.0,,,,,,
W16024,,,,1.3529411764705883,,,,,,,,,,,,,,
W01E119714,,,,,,,1.0,,,,,,,,,,,
W01Y108286,,,,1.0,,,,,,,,,,,,,,
W01E110002,1.3333333333333333,,,,,,,,,,,,,,,,,
W01E103580,,,,,,,,,,,,,1.0,,,,,
W01Y101988,1.0,,,,,,,,,,,,,,,,,
W01Y111660,,,,,,,,,1.0,,,,,,,,,
W10057,,,,1.3333333333333333,,,,,,,,,,,,,,
W05417,,,,,,,,,,,,,1.0,,,,,
W01Y102885,,,,2.0,,,,,,,,,,,,,,
W01E129136,,,,,,,,,,1.0,,,,,,,,
W38091,1.5294117647058822,,,,,,,,,,,,,,,,,
W01E124193,,,,,,,1.5833333333333333,,,,,,,,,,,
W01Y104000,,,,,,,,,1.0,,,,,,,,,
W01E108357,,,,,,,,,,,,,,,,1.1666666666666667,,
W01Y108723,,,,,,,1.4285714285714286,,,,,,,,,,,
W27540,,,,,,1.0,,,,,,,,,,,,
W26101,,,,1.2,,,,,,,,,,,,,,
W01Y100632,,,,,,,,,,,,,1.0,,,,,
W01E134254,,,,,,,,,,2.1538461538461537,,,,,,,,
W01E124900,,,,,,,,,,1.7,,,,,,,,
W01E119242,,,,1.0,,,,,,,,,,,,,,
W01E119722,,,,,,,,,,,,,1.0,,,,,
W01Y104047,,,,,,,,,,1.5,,,,,,,,
W26583,,,,,,,,,,1.7058823529411764,,,,,,,,
W26481,1.1428571428571428,,,,,,,,,,,,,,,,,
W07783,,,,1.1666666666666667,,,,,,,,,,,,,,
W01E129097,,,,,,,2.0,,,,,,,,,,,
W13625,,,,2.0,,,,,,,,,,,,,,
W01Y101083,1.75,,,,,,,,,,,,,,,,,
W14487,,,,,,,,,,1.4,,,,,,,,
W01E111343,,,,,,,,,,1.7142857142857142,,,,,,,,
W01Y105315,1.6,,,,,,,,,,,,,,,,,
W01E103419,,,,,,,,,,1.0,,,,,,,,
W01E126219,2.5,,,,,,,,,,,,,,,,,
W01E124993,,,,,,,,,,1.3529411764705883,,,,,,,,
W01Y103827,,,1.0,,,,,,,,,,,,,,,
W01Y100915,2.0,,,,,,,,,,,,,,,,,
W39761,,,,,,,,,,1.6666666666666667,,,,,,,,
W01Y113575,,,,1.0769230769230769,,,,,,,,,,,,,,
W01E122791,,,,,,,1.75,,,,,,,,,,,
W04080,,,,,,,2.5,,,,,,,,,,,
W01E116000,,,,,,,,,,1.0,,,,,,,,
W01857,,,,,,,,,,,,,1.0,,,,,
W01Y101492,,,,1.5384615384615385,,,,,,,,,,,,,,
W01Y100661,1.3333333333333333,,,,,,,,,,,,,,,,,
W37607,,,,,,,1.3333333333333333,,,,,,,,,,,
W14483,,,,,,,,,,1.25,,,,,,,,
W01E103799,1.0,,,,,,,,,,,,,,,,,
W01Y107367,,,,,,,,,,2.5,,,,,,,,
W11125,1.2222222222222223,,,,,,,,,,,,,,,,,
W15631,,,,,,,,,,1.3333333333333333,,,,,,,,
W09117,,,,,,,,,,1.0909090909090908,,,,,,,,
W01E128779,,,,1.625,,,,,,,,,,,,,,
W01E121125,,,,,,,,,,1.0,,,,,,,,
W13923,,,,,,,,,,,,1.0,,,,,,
W01E107903,1.0,,,,,,,,,,,,,,,,,
W01E107907,,,,,,,,,,1.6153846153846154,,,,,,,,
W01E120267,,,,,,,,,,,,,1.5,,,,,
W01Y103372,,,,1.3333333333333333,,,,,,,,,,,,,,
W01E126164,1.4,,,,,,,,,,,,,,,,,
W01E105911,1.1428571428571428,,,,,,,,,,,,,,,,,
W01E134262,,,,,,,3.2,,,,,,,,,,,
W01E116376,,,,,,,1.0,,,,,,,,,,,
W01E110692,,,,,,,,,,,,,1.0,,,,,
W10057,,,,,,,,,,,,,,,1.0,,,
W01E115407,,,,,,,,,,,,,1.0,,,,,
W39156,,,,,,,1.2,,,,,,,,,,,
W01Y106839,,,,,,,,,,,,,,,,2.5555555555555554,,
W26022,,,,,,,,,,,,,1.0,,,,,
W01Y114161,1.7142857142857142,,,,,,,,,,,,,,,,,
W01E112081,,,,,,,,,,,,,,,,1.4,,
W05667,1.0,,,,,,,,,,,,,,,,,
W43780,,,,,,,,,,1.0,,,,,,,,
W01Y109182,,,,,,,,,,,,,1.0,,,,,
W37454,,,,,,,,,,,,,,,,1.0,,
W01Y101917,1.8333333333333333,,,,,,,,,,,,,,,,,
W24603,,,,1.0,,,,,,,,,,,,,,
W01Y106119,1.875,,,,,,,,,,,,,,,,,
W15433,,,,,,,,,,,,,1.875,,,,,
W01Y106405,,,,,,,,,,1.5,,,,,,,,
